"*Channel Name","Product Name on Channel","Selling Price","*Channel Product id","*Channel SKU Code","Master SKU Code"
"AMAZON_IN1","Imago Designer Necklace Hand Band Fashionable Gothic Choker Fabric Choker","249.00","B01N6TPDVS","CCIMA27","CCIMA27"
"AMAZON_IN1","Imago Designer Necklace Hand Band Black Velvet and Plastic Fake DiamondChoker Fabric Choker","249.00","B01NCY4FF2","CCIMA6","CCIMA6"
"AMAZON_IN1","Imago Designer Necklace Hand Band Black Velvet and Plastic Choker Fabric Choker","249.00","B01MUDFHPQ","CCIMA7","CCIMA7"
"AMAZON_IN1","Imago Designer Necklace Hand Band Black Velvet and Gothic Chocker Fabric Choker","249.00","B01N6TNX3G","CCIMA8","CCIMA8"
"AMAZON_IN1","Imago Designer Necklace Hand Band Two Black Velvet Chocker Fabric Choker","249.00","B01MR8RIDZ","CCIMA9","CCIMA9"
"AMAZON_IN1","Maclocks Mac Pro Lock Security Bracket with 6-Foot Cable Lock for Mac Pro Computer (CL12MPL)","10000.00","B00I5R2E7W","CL12MPL","CL12MPL"
"AMAZON_IN1","Universal Security Tablet Holder with Security Cable Lock and Plate, Black (CL12UTHBB)","10900.00","B00G5WX22U","CL12UTH BB","CL12UTH BB"
"AMAZON_IN1","Compulocks CL15UTL MACLOCKS UNIVERSAL TABLET LOCK","7699.00","B0083ETX9Y","CL15CUTL","CL15CUTL"
"AMAZON_IN1","Mac Locks CL15UTL Universal Tablet Lock","7600.00","B00TP5ONDG","CL15UTL","CL15UTL"
"AMAZON_IN1","Imago Battery - For Blackberry CS 2 CS2 C S2 Battery For BLACKBERRY CURVE 8520 8530 9300 8310 8320 Battery C-S2 For 7100, Curve 8300 Series, Curve 8520, Curve 8530, Curve 3G, 8700 Series BlackBerry Curve 3G 9330 BlackBerry Curve 3G 9300 BlackBerry 8703e 1","799.00","B01M5G8AYW","CS2i","CS2i"
"AMAZON_IN1","Nite Ize CSL2-01-R6 Carabiner Slide Lock, Black","400.00","B00HUC2VO4","CSL2-01-R6","CSL2-01-R6"
"AMAZON_IN1","Nite IZE CSL2-11-R6 Carabiner Slide Lock, Stainless","400.00","B00HUC2VPS","CSL2-11-R6","CSL2-11-R6"
"AMAZON_IN1","Nite IZE SlideLock Carabiner Stainless Steel #3 - Black","475.00","B01CUP6I58","CSL3-01-R6","CSL3-01-R6"
"AMAZON_IN1","Stainless , #3 - 25lb Capacity : Nitaj #Nite Ize CSL3-11-R6 Locking Carabiner","475.00","B06ZY6KMLX","CSL3-11-R6","CSL3-11-R6"
"AMAZON_IN1","Nite IZE CSL4-01-R6 Carabiner Slide Lock, Black","525.00","B00HUC2VPI","CSL4-01-R6","CSL4-01-R6"
"AMAZON_IN1","Nite Ize CSL4-11-R6 Carabiner Slide Lock, Stainless","525.00","B00HUC2VSA","CSL4-11-R6","CSL4-11-R6"
"AMAZON_IN1","Nite Ize CSLA2-03-R6 SlideLock Carabiner Aluminum #2, Blue","400.00","B01N0TGT8F","CSLA2-03-R6","CSLA2-03-R6"
"AMAZON_IN1","Nite Ize CSLA2-09-R6 SlideLock Carabiner Aluminum #2, Smoke","400.00","B01MY0UB3Z","CSLA2-09-R6","CSLA2-09-R6"
"AMAZON_IN1","Nite Ize CSLA2-10-R6 SlideLock Carabiner Aluminum #2, Red","400.00","B01N2WIXYM","CSLA2-10-R6","CSLA2-10-R6"
"AMAZON_IN1","Nite Ize CSLA3-03-R6 SlideLock Carabiner Aluminum #3, Blue","475.00","B01NCOQYC5","CSLA3-03-R6","CSLA3-03-R6"
"AMAZON_IN1","Nite Ize CSLA3-10-R6 SlideLock Carabiner Aluminum #3, Red","475.00","B01MRZZZGR","CSLA3-10-R6","CSLA3-10-R6"
"AMAZON_IN1","Nite Ize CSLA3-19-R6 SlideLock Carabiner Aluminum #3, Orange","475.00","B01MY0UB43","CSLA3-19-R6","CSLA3-19-R6"
"AMAZON_IN1","Nite Ize CSLA4-03-R6 SlideLock Carabiner Aluminum #4, Blue","525.00","B01MQYN44D","CSLA4-03-R6","CSLA4-03-R6"
"AMAZON_IN1","Nite Ize CSLA4-09-R6 SlideLock Carabiner Aluminum #4, Smoke","525.00","B01N6JGK7C","CSLA4-09-R6","CSLA4-09-R6"
"AMAZON_IN1","Black , 3-Pack, Asst : Nitaj #Nite Ize CSLC-01-R6 Locking Carabiner","1325.00","B06Y427XDW","CSLC-01-R6","CSLC-01-R6"
"AMAZON_IN1","Nite Ize CSLC-11-R6 Locking Carabiner (3 Pack)","1279.00","B01N9O4HIE","CSLC-11-R6","CSLC-11-R6"
"AMAZON_IN1","Contour - Form-fitting hangers","775.00","B005XHNNW2","CTR-1-WHT","CTR-1-WHT"
"AMAZON_IN1","Cygnett CY0832CPAEG Form Slim Hard Case for iPhone 5-1 Pack - Carrying Case - White","999.00","B009A523C4","CY0832CPAEG","CY0832CPAEG"
"AMAZON_IN1","Cygnett Apollo Fused Case for Apple iPhone 5/5S (White-Grey)","999.00","B00K9RNW7W","CY0865CPAPO","CY0865CPAPO"
"AMAZON_IN1","Cygnett TFL Mind The Gap Case Cover for Apple iPhone 5 / Apple iPhone 5S (CY01062CPTFL) - White","1299.00","B00B6ZUZQC","CY1062CPTFL","CY1062CPTFL"
"AMAZON_IN1","Cygnett Form Series Case for Samsung Galaxy S4 (Black)","699.00","B00BTIKMDW","CY1163CXFOR","CY1163CXFOR"
"AMAZON_IN1","Cygnett Pink Form Hard Plastic case For iPhone 5C - CY1250CPFOR","799.00","B00F545AM4","CY1250CPFOR","CY1250CPFOR"
"AMAZON_IN1","Cygnett Workmate Evolution Protective Case for I5/5S CY1440CPWOR yellow","1099.00","B00IRX6YQG","CY1440CPWOR","CY1440CPWOR"
"AMAZON_IN1","Cygnett Workmate Evolution Protective Case CY1441CPWOR Blue","1099.00","B00IRX6YRA","CY1441CPWOR","CY1441CPWOR"
"AMAZON_IN1","Cygnett Aerogrip Slim Fit Case for iPhone 6 (White)","999.00","B00NGGVPOA","CY1661CPAEG","CY1661CPAEG"
"AMAZON_IN1","CYGNETT Crystal AEROGRIP Hard Cover CASE for iPhone 6 Plus (Clear)","699.00","B00NGKQBF4","CY1674CPAEG","CY1674CPAEG"
"AMAZON_IN1","Imago Cedarwood & Apricot Essential Oil for Skin Hair Massage Body Care 60 ml","499.00","B077HRRHTH","Cedarwood&Apricot60","Cedarwood&Apricot60"
"AMAZON_IN1","Imago Cedarwood & Avocado Essential Oil for Skin Hair Massage Body Care 60 ml","499.00","B077HWXKN8","Cedarwood&Avacado60","Cedarwood&Avacado60"
"AMAZON_IN1","Imago Cedarwood Essential Oil & Dr. Beard Moustache Growth Oil for Skin Hair Massage Body Care 60 ml","499.00","B077HTRQ8M","Cedarwood&Beard60","Cedarwood&Beard60"
"AMAZON_IN1","Imago Cedarwood & Eucalyptus Essential Oil for Skin Hair Massage Cold Cough Body Care 60 ml","599.00","B077HQMV4Y","Cedarwood&Eucalyptus60","Cedarwood&Eucalyptus60"
"AMAZON_IN1","Imago Cedarwood & Jojoba Essential Oil for Skin Hair Growth Massage Body Care 60 ml","549.00","B077HX9B42","Cedarwood&Jojoba60","Cedarwood&Jojoba60"
"AMAZON_IN1","Imago Cedarwood & Tea Tree Essential Oil For Skin Hair Massage Antiseptic Body Care 60 ml","699.00","B077HLV2JY","Cedarwood&Teatree60","Cedarwood&Teatree60"
"AMAZON_IN1","Imago Cedarwood & Argan Essential Oil for Skin Hair & Massage Body Care 60 ml","499.00","B077HM82B1","Cedarwood&argan60","Cedarwood&argan60"
"AMAZON_IN1","Imago Cedarwood & Rosemary Essential Oil for Skin Hair Massage Body Care 60 ml","579.00","B077HZQPCZ","Cedarwood&rosemary60","Cedarwood&rosemary60"
"AMAZON_IN1","Imago Celosia Crushed Berries Seeds","129.00","B01N4ULL03","Celosia Crushed Berries","Celosia Crushed Berries"
"AMAZON_IN1","Imago Celosia Plume Mix Seeds","129.00","B01MTFNKH3","Celosia Plume Mix","Celosia Plume Mix"
"AMAZON_IN1","Imago Celosia Supercrest Mix Seeds","129.00","B01N17K3AC","Celosia Supercrest Mix","Celosia Supercrest Mix"
"AMAZON_IN1","Imago Premium Quality Chameli Attar for Men & Women Long Lasting 3ml","249.00","B01MZHPD8V","Chameli3ml","Chameli3ml"
"AMAZON_IN1","Imago Premium Quality Chameli Attar for Men & Women Long Lasting 6ml","399.00","B01N4VSSWS","Chameli6ml","Chameli6ml"
"AMAZON_IN1","Imago Premium Quality Chameli Attar for Men & Women Long Lasting 12ml","549.00","B01N2A839J","ChameliPink Square12ml","ChameliPink Square12ml"
"AMAZON_IN1","Imago Premium Quality Chameli Attar for Men & Women Long Lasting 12ml","549.00","B01N3BPJB3","ChameliPink Tri.12ml","ChameliPink Tri.12ml"
"AMAZON_IN1","Imago Premium Quality Chameli Attar for Men & Women Long Lasting 12ml","549.00","B01MZHPLCU","ChameliPrpltrio.12ml","ChameliPrpltrio.12ml"
"AMAZON_IN1","Imago Premium Quality Chameli Attar for Men & Women Long Lasting 12ml","399.00","B01N2A66FV","ChameliTrans12ml","ChameliTrans12ml"
"AMAZON_IN1","Imago Premium Quality Chameli Attar for Men & Women Long Lasting 12ml","549.00","B01N18USA8","ChameliYlwgrn12ml","ChameliYlwgrn12ml"
"AMAZON_IN1","Imago Premium Quality Chameli Attar for Men & Women Long Lasting 12ml","549.00","B01N3BRE6H","Chameliylw12ml","Chameliylw12ml"
"AMAZON_IN1","Imago Premium Quality Champa Attar for Men & Women Long Lasting 3ml","249.00","B01N3BQR58","Champa3ml","Champa3ml"
"AMAZON_IN1","Imago Premium Quality Champa Attar for Men & Women Long Lasting 6ml","299.00","B01N2A9V4U","Champa6ml","Champa6ml"
"AMAZON_IN1","Imago Premium Quality Champa Attar for Men & Women Long Lasting 12ml","549.00","B01N3BSSEQ","ChampaPink Square12ml","ChampaPink Square12ml"
"AMAZON_IN1","Imago Premium Quality Champa Attar for Men & Women Long Lasting 12ml","549.00","B01MUOV7CX","ChampaPink Tri.12ml","ChampaPink Tri.12ml"
"AMAZON_IN1","Imago Premium Quality Champa Attar for Men & Women Long Lasting 12ml","549.00","B01N2A9ZYR","ChampaPrpltrio.12ml","ChampaPrpltrio.12ml"
"AMAZON_IN1","Imago Premium Quality Champa Attar for Men & Women Long Lasting 12ml","399.00","B01MZHPJQQ","ChampaTrans12ml","ChampaTrans12ml"
"AMAZON_IN1","Imago Premium Quality Champa Attar for Men & Women Long Lasting 12ml","549.00","B01N18USAA","ChampaYlwgrn12ml","ChampaYlwgrn12ml"
"AMAZON_IN1","Imago Premium Quality Champa Attar for Men & Women Long Lasting 12ml","549.00","B01N4VX8BU","Champaylw12ml","Champaylw12ml"
"AMAZON_IN1","Imago Chocolate Floral Long Lasting Premium Quality 60 ml","549.00","B06WVDZKMG","Chocolate   60 ml1","Chocolate   60 ml1"
"AMAZON_IN1","Imago Chocolate Floral Long Lasting Premium Quality 60 ml","549.00","B06VWN2V1P","Chocolate   60 ml10","Chocolate   60 ml10"
"AMAZON_IN1","Imago Chocolate Floral Long Lasting Premium Quality 60 ml","549.00","B06W2M8G2Z","Chocolate   60 ml19","Chocolate   60 ml19"
"AMAZON_IN1","Imago Chocolate Floral Long Lasting Premium Quality 60 ml","549.00","B06W57X3JM","Chocolate   60 ml28","Chocolate   60 ml28"
"AMAZON_IN1","Imago Chocolate Floral Long Lasting Premium Quality 60 ml","549.00","B06WD69J3M","Chocolate   60 ml37","Chocolate   60 ml37"
"AMAZON_IN1","Imago Chocolate and Cherry Flower Seeds","129.00","B01MYESJWO","Chocolate & Cherry","Chocolate & Cherry"
"AMAZON_IN1","Imago Chocolate Lace Flower Seeds","129.00","B01N17K6FK","Chocolate Lace Flower","Chocolate Lace Flower"
"AMAZON_IN1","Imago Clary Sage Clary Mix Seeds","129.00","B01MUH8Q1K","Clary Sage Clary Mix","Clary Sage Clary Mix"
"AMAZON_IN1","Designer Original Black & Yellow Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01MZ2Y4CF","Combo55--Black&Green1i","Combo55--Black&Green1i"
"AMAZON_IN1","Designer Original Black & Grey Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01MT28E84","Combo55--Black&Grey1i","Combo55--Black&Grey1i"
"AMAZON_IN1","Designer Original Black & Yellow Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01N4H5PQX","Combo55--Black&Yellow1i","Combo55--Black&Yellow1i"
"AMAZON_IN1","Designer Original Blue & Black Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01N1VICE8","Combo55--Blue&Black1i","Combo55--Blue&Black1i"
"AMAZON_IN1","Designer Original Green & Grey Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01N1VICJ2","Combo55--Green&Grey1i","Combo55--Green&Grey1i"
"AMAZON_IN1","Designer Original SkyBlue & Black Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01N2X2D5M","Combo55--Skyblue&Black1i","Combo55--Skyblue&Black1i"
"AMAZON_IN1","Designer Original SkyBlue & Blue Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01N6K0CQR","Combo55--Skyblue&Blue1i","Combo55--Skyblue&Blue1i"
"AMAZON_IN1","Designer Original SkyBlue & Green Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01N0U0LQM","Combo55--Skyblue&Green1i","Combo55--Skyblue&Green1i"
"AMAZON_IN1","Designer Original SkyBlue & Grey Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01MU3SWUW","Combo55--Skyblue&Grey1i","Combo55--Skyblue&Grey1i"
"AMAZON_IN1","Designer Original SkyBlue & Yellow Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01MT28AZT","Combo55--Skyblue&Yellow1i","Combo55--Skyblue&Yellow1i"
"AMAZON_IN1","Designer Original Yellow & Blue Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01NBNSPQ3","Combo55--Yellow&Blue1i","Combo55--Yellow&Blue1i"
"AMAZON_IN1","Designer Original Yellow & Green Chiffon Saree Pack of 2 (with Blouse)","1399.00","B01MY1EISG","Combo55--Yellow&Green1i","Combo55--Yellow&Green1i"
"AMAZON_IN1","Electronic Continuity Tester Design Heavy Duty Meter Checking Wire & Power cable","299.00","B01MZFJ801","Continuity","Continuity"
"AMAZON_IN1","Electronic Continuity Tester Design Heavy Duty Meter Checking Wire & Power cable","125.00","B01MZFJ801","Continuity-9","Continuity-9"
"AMAZON_IN1","Imago Mirror Shine Finish Lacqour Coated Plain Design Copper Bottle for Water storing Leak Proof 1000 ML 1 LTR Useful During Yoga Sports","599.00","B07B9YPLXG","Copperbottle1","Copperbottle1"
"AMAZON_IN1","Imago Mirror Shine Finish Lacqour Coated Plain Design Copper Bottle for Water storing Leak Proof 1000 ML 1 LTR Useful During Yoga Sports","599.00","B07B9YPLXG","Copperbottle1-9","Copperbottle1-9"
"AMAZON_IN1","Imago Coral Fountain Flower Seeds","129.00","B01MTFNN7V","Coral Fountain","Coral Fountain"
"AMAZON_IN1","Imago Cosmos Double Click Mix Seeds","129.00","B01N17HD1I","Cosmos Double Click Mix","Cosmos Double Click Mix"
"AMAZON_IN1","Imago Cosmos Purity Seeds","129.00","B01N3AIMKA","Cosmos Purity","Cosmos Purity"
"AMAZON_IN1","Imago Cosmos Rosetta Seeds","129.00","B01N28WJ32","Cosmos Rosetta","Cosmos Rosetta"
"AMAZON_IN1","Imago Cosmos Seashells Mix Seeds","129.00","B01MYESG5F","Cosmos Seashells Mix","Cosmos Seashells Mix"
"AMAZON_IN1","Imago Cosmos Snow Puff Seeds","129.00","B01MSDZQGM","Cosmos Snow Puff","Cosmos Snow Puff"
"AMAZON_IN1","Imago Cress Wrinkled Crinkled Seeds","129.00","B01MUH0JRZ","Cress Wrinkled Crinkled","Cress Wrinkled Crinkled"
"AMAZON_IN1","Innerexile Premium Protective Case for iPhone 5S","3030.00","B00GTGJ7QW","D-53S-01G","D-53S-01G"
"AMAZON_IN1","Innerexile Premium Protective Case for iPhone 5S","3030.00","B00GTGJ97Y","D-53S-02G","D-53S-02G"
"AMAZON_IN1","Innerexile Premium Protective Case for iPhone 5S","3030.00","B00GTGJASM","D-53S-04G","D-53S-04G"
"AMAZON_IN1","Innerexile Premium Protective Case for iPhone 5S","3030.00","B00L27DZH0","D-53S-05G","D-53S-05G"
"AMAZON_IN1","Innerexile Premium Protective Case for iPhone 5S","3030.00","B00L27E1SW","D-53S-06G","D-53S-06G"
"AMAZON_IN1","Innerexile Slim fit case for iPhone 5C","1890.00","B00L27E45M","D-54C-08G","D-54C-08G"
"AMAZON_IN1","Innerexile Slim Fit Case for iPhone 5C","1890.00","B00L27E6VY","D-54C-09G","D-54C-09G"
"AMAZON_IN1","Innerexile Slim Fit Case for iPhone 5C","1890.00","B00L27EIFS","D-54C-10G","D-54C-10G"
"AMAZON_IN1","Innerexile Slim Fit case for iPhone 5C","1890.00","B00L27EKWE","D-54C-12G","D-54C-12G"
"AMAZON_IN1","Imago Bollywood Designer Analogue Diamond White Dial Watch for Girls and Women Pack of 2 - W-Diamond","399.00","B076Y1C2Y4","D-Black&Pink","D-Black&Pink"
"AMAZON_IN1","Imago Designer Analogue Diamond White Dial Watch for Girls and Women Pack of 2 (New Design-01) (Black-White-Blue)","499.00","B076XVM776","D-Black-White-Blue","D-Black-White-Blue"
"AMAZON_IN1","Imago Bollywood Designer Digital Multi-Colour Dial Women's Watch (Pack of 2) -diamond13","399.00","B076Y4NP6Q","D-Pink-Bluee","D-Pink-Bluee"
"AMAZON_IN1","Imago Designer Analogue Diamond White Dial Watch for Girls and Women Pack of 2 (New Design-01) (Pink-White-Blue)","499.00","B076Y32PSJ","D-Pink-White-Blue","D-Pink-White-Blue"
"AMAZON_IN1","Imago Bollywood Designer Designer Analogue Dial Women's Watch","399.00","B076XYZVG5","D-White-Blue","D-White-Blue"
"AMAZON_IN1","Innerexile Slim Fit Case for iPhone 5S","1430.00","B00BJZ2KH6","D51-12-02","D51-12-02"
"AMAZON_IN1","Slim fit case for iPhone 5- transparent","1430.00","B00BJZ2K4E","D51-12-03","D51-12-03"
"AMAZON_IN1","Just Mobile AluCable Long Cable with 2.4A High Speed Aluminum Lightning Connector for iPhones, iPads, and iPods, Black/Silver (DC-168)","1850.00","B00FAF4C54","DC-168","DC-168"
"AMAZON_IN1","Just Mobile AluCable Duo™ 2-in-1 cable with Lightning & micro-USB connectors (5ft/1.5m)","2200.00","B0104LI73G","DC-169","DC-169"
"AMAZON_IN1","Just Mobile AluCable Twist Coiled Cable with 2.4A High Speed Aluminum Lightning Connector for iPhones, iPads, and iPods, Black/Silver (DC-188)","2100.00","B00FB5VBSY","DC-188","DC-188"
"AMAZON_IN1","Just Mobile AluCable Flat Mini for iPhone, iPads and iPods (DC-258GD)","2100.00","B00NP057XW","DC-258GD","DC-258GD"
"AMAZON_IN1","Just Mobile AluCable Braided Lightning Aluminum Connector Stylish Hygienic Anti-Mold/Stain/Bacterial/Breakage M4i-Certified - Silver","2200.00","B00HQ952LA","DC-268BBK","DC-268BBK"
"AMAZON_IN1","AluCable Flat [Braided] rose gold","2200.00","B0778L3M4J","DC-268BRG","DC-268BRG"
"AMAZON_IN1","Just Mobile AluCable Braided Lightning Aluminum Connector Stylish Hygienic Anti-Mold/Stain/Bacterial/Breakage M4i-Certified - Silver","2200.00","B00HQ952LA","DC-268BSI","DC-268BSI"
"AMAZON_IN1","Just Mobile 6.7' USB-C to USB-C Ultra Convenient Charge & Sync Cable - Retail Packaging - Silver/Black","1999.00","B01A6TYLV8","DC-368","DC-368"
"AMAZON_IN1","Just Mobile ZinCable Kevlar Lightning Ultra-Strong Hygienic Zinc Alloy Connector Anti-Mold/Stain/Bacterial/Breakage M4i-Certified Rose Gold","2200.00","B075WYGLY6","DC-568RG","DC-568RG"
"AMAZON_IN1","DRIP COLLAR- DC-AST-010","794.00","B000I4N5SW","DC-AST-010","DC-AST-010"
"AMAZON_IN1","Dotz-Cord iDentifier Entertainment Box","450.00","B004055PMY","DCI651AV","DCI651AV"
"AMAZON_IN1","Dotz DCI652GM Identifiers (Green)","450.00","B004I9NL82","DCI652GM","DCI652GM"
"AMAZON_IN1","Dotz DCI653PI Identifiers (Pink)","450.00","B00404YZK8","DCI653PI","DCI653PI"
"AMAZON_IN1","Dotz DCI654SM Identifiers (Smoke)","450.00","B004I9LWDI","DCI654SM","DCI654SM"
"AMAZON_IN1","Dotz Cord Strap Smoke-Box","425.00","B004050W36","DCS751SM","DCS751SM"
"AMAZON_IN1","Dotz-Cord Straps Pink Box","425.00","B0040532IS","DCS752PI","DCS752PI"
"AMAZON_IN1","Quirky Digits Mini Conductive Pins (DGT-2-1PK)","1190.00","B008MS0C8C","DGT-2-1PK","DGT-2-1PK"
"AMAZON_IN1","VRS Design Case for Samsung Galaxy Note 8 Layered Dandy Genuine Classic Leather Wallet Finish Black Wine Color","2999.00","B074N8PG3R","DL-GN8-BW","DL-GN8-BW"
"AMAZON_IN1","VRS Design Case for Samsung Galaxy Note 8 Layered Dandy Genuine Classic Leather Wallet Finish Coffee Brown Color","2999.00","B074N3743C","DL-GN8-CB","DL-GN8-CB"
"AMAZON_IN1","VRS Design Case for Samsung Galaxy S9 S 9 (5.8"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Black Color","2999.00","B07B53QJK1","DL-GS9-BW","DL-GS9-BW"
"AMAZON_IN1","VRS Design Case for Samsung Galaxy S9 S 9 (5.8"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Coffee Brown Color","2999.00","B07B4YGGVB","DL-GS9-CB-9","DL-GS9-CB-9"
"AMAZON_IN1","VRS Design Case for Samsung Galaxy S9 S 9 (5.8"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Coffee Brown Color","2999.00","B07BTZ1JG8","DL-GS9-CBD","DL-GS9-CBD"
"AMAZON_IN1","VRS Design Case for Apple iPhone 8 (4.7"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Black Wine Color","2999.00","B078YRRXJ4","DL-I8-BW","DL-I8-BW"
"AMAZON_IN1","VRS Design Case for Apple iPhone 7 (4.7"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Black Wine Color","2999.00","B07C9TW6YN","DL-I8-BW-2","DL-I8-BW-2"
"AMAZON_IN1","VRS Design Case for Apple iPhone 7 (4.7"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Coffee Brown Color","2999.00","B07BV7M447","DL-I8-CB-2","DL-I8-CB-2"
"AMAZON_IN1","VRS Design Case for Apple iPhone 8 (4.7"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Coffee Brown Color","2999.00","B07BTZ1GTP","DL-I8-CBD","DL-I8-CBD"
"AMAZON_IN1","VRS Design Case for Apple iPhone 8 Plus (5.5"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Black Wine Color","2799.00","B07C9XDVL8","DL-I8P-BW","DL-I8P-BW"
"AMAZON_IN1","VRS Design Case for Apple iPhone 8 Plus (5.5"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Brown Color","2999.00","B07BV7NW5S","DL-I8P-CB","DL-I8P-CB"
"AMAZON_IN1","VRS Design Case for Apple iPhone X (5.8"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Black Wine Color","2999.00","B075CKCSMX","DL-IX-BW","DL-IX-BW"
"AMAZON_IN1","VRS Design Leather Layered Dandy Classic Wallet Finish Case for Apple iPhone X (Coffee Brown, 5.8inch)","2999.00","B075CK449X","DL-IX-CB","DL-IX-CB"
"AMAZON_IN1","VRS Design Case for Apple iPhone Xs (5.8"" Inch) Layered Dandy Genuine Classic Leather Wallet Finish Coffee Brown Color","3499.00","B07HRT3WNQ","DL-IX-CB-3","DL-IX-CB-3"
"AMAZON_IN1","Philips DLC2508B Lightining Cable - 4 Feet (1.2 Meters) - (Black-White)","1699.00","B072627L8K","DLC2508B","DLC2508B"
"AMAZON_IN1","Philips DLC2508N Lightining Cable for Apple - 4 Feet (1.2 Meters) - (Grey-White)","1499.00","B072JF6GG4","DLC2508N","DLC2508N"
"AMAZON_IN1","Philips DLC2518G Micro USB Cable - 4 Feet (1.2 Meters) - (Gold)","499.00","B071PD1T5X","DLC2518G","DLC2518G"
"AMAZON_IN1","Philips DLC2518M Fast Charging and Data Transfer USB Cable 1.2 Mtr (White)","499.00","B071PD1T27","DLC2518M","DLC2518M"
"AMAZON_IN1","Philips DLC2528C Type-C Cable - 4 Feet (1.2 Meters) - (Red)","539.00","B0785FF9HZ","DLC2528C","DLC2528C"
"AMAZON_IN1","Philips DLC2528F Type-C Cable - 4 Feet (1.2 Meters) - (Black)","599.00","B077XL9FGT","DLC2528F","DLC2528F"
"AMAZON_IN1","Philips DLC2528M Type C Cable White","539.00","B077XMQ7KK","DLC2528M","DLC2528M"
"AMAZON_IN1","Philips DLP10006/97 10000mAH Lithium Polymer Power Bank (Silver)","3299.00","B0728MYY1H","DLP10006","DLP10006"
"AMAZON_IN1","Philips DLP10016/97 10000mAH Lithium Ion Power Bank (White)","2599.00","B074TZVLM8","DLP10016","DLP10016"
"AMAZON_IN1","Philips DLP10406/97 10400mAH Lithium Ion Power Bank (White)","3299.00","B071FLWQGG","DLP10406","DLP10406"
"AMAZON_IN1","Philips DLP13006/97 13000mAH Lithium Ion Power Bank (Grey)","3499.00","B0719VSL8C","DLP13006","DLP13006"
"AMAZON_IN1","Philips dlp2553 Black Car Charger Universal Car Mobile Phone Chargers","699.00","B078J9ZMDJ","DLP2553","DLP2553"
"AMAZON_IN1","Philips DLP7806/97 7800mAH Lithium Ion Power Bank (Black)","2499.00","B072PYRR33","DLP7806","DLP7806"
"AMAZON_IN1","Philips DLP8006/97 8000mAH Lithium Ion Power Bank (White)","2999.00","B072LZYSP2","DLP8006","DLP8006"
"AMAZON_IN1","Philips DLP8006U/97 5000mAH Lithium Polymer Power Bank (Grey)","2999.00","B0723GBYBT","DLP8006U","DLP8006U"
"AMAZON_IN1","Philips DLP9041 Wireless Charging Pad(Black&Green)","2449.00","B07BF6SLCR","DLP9041","DLP9041"
"AMAZON_IN1","Philips DLP9055 Wireless Charging Pad (Black and Grey)","2499.00","B07BF9YHZX","DLP9055","DLP9055"
"AMAZON_IN1","Philips DLP9115 Wireless Charging Pad (Black&Green)","2449.00","B07BF9PKDV","DLP9115","DLP9115"
"AMAZON_IN1","Imago Premium Quality Dehn el Oud Attar for Men & Women Long Lasting 3ml","249.00","B01N18QVCW","Dehn el oud3ml","Dehn el oud3ml"
"AMAZON_IN1","Imago Premium Quality Dehn el Oud Attar for Men & Women Long Lasting 6ml","299.00","B01N2A91PY","Dehn el oud6ml","Dehn el oud6ml"
